Date,Open,High,Low,Close,Adj Close,Volume
15/2/2011,7.7943,7.795,7.7917,7.7944,7.7944,0
16/2/2011,7.7932,7.7937,7.7893,7.7931,7.7931,0
17/2/2011,7.7899,7.7899,7.7865,7.7895,7.7895,0
18/2/2011,7.7867,7.7874,7.7823,7.7866,7.7866,0
21/2/2011,7.7839,7.7864,7.7825,7.7836,7.7836,0
22/2/2011,7.7836,7.7915,7.7835,7.7836,7.7836,0
23/2/2011,7.7919,7.7948,7.7897,7.7919,7.7919,0
24/2/2011,7.7953,7.7959,7.7929,7.795,7.795,0
25/2/2011,7.7954,7.7955,7.7913,7.7953,7.7953,0
28/2/2011,7.7928,7.794,7.7876,7.7929,7.7929,0
1/3/2011,7.7891,7.7891,7.787,7.7889,7.7889,0
2/3/2011,7.7908,7.7928,7.78875,7.7908,7.7908,0
3/3/2011,7.7905,7.7928,7.7885,7.7906,7.7906,0
4/3/2011,7.7886,7.7905,7.7879,7.7883,7.7883,0
7/3/2011,7.7872,7.7888,7.7855,7.7873,7.7873,0
8/3/2011,7.7867,7.7902,7.7865,7.7868,7.7868,0
9/3/2011,7.7889,7.7901,7.7862,7.7881,7.7881,0
10/3/2011,7.7873,7.7907,7.787,7.7872,7.7872,0
11/3/2011,7.7896,7.7924,7.7881,7.7895,7.7895,0
14/3/2011,7.7895,7.7926,7.789,7.7895,7.7895,0
15/3/2011,7.7911,7.7979,7.7906,7.7909,7.7909,0
16/3/2011,7.7966,7.7975,7.7934,7.7956,7.7956,0
17/3/2011,7.7993,7.8025,7.7986,7.7986,7.7986,0
18/3/2011,7.8023,7.8023,7.7978,7.8018,7.8018,0
21/3/2011,7.799,7.7999,7.796,7.799,7.799,0
22/3/2011,7.7966,7.7981,7.7926,7.7966,7.7966,0
23/3/2011,7.7935,7.7954,7.7922,7.7941,7.7941,0
24/3/2011,7.7938,7.7953,7.7929,7.7938,7.7938,0
25/3/2011,7.794,7.79501,7.7926,7.7938,7.7938,0
28/3/2011,7.7932,7.80159,7.7928,7.7932,7.7932,0
29/3/2011,7.7973,7.7987,7.7921,7.7979,7.7979,0
30/3/2011,7.791,7.7938,7.7834,7.7911,7.7911,0
31/3/2011,7.7834,7.7886,7.7746,7.7834,7.7834,0
1/4/2011,7.7778,7.78215,7.7765,7.7778,7.7778,0
4/4/2011,7.7788,7.7794,7.7706,7.7795,7.7795,0
5/4/2011,7.7732,7.7781,7.7711,7.7728,7.7728,0
6/4/2011,7.7747,7.7773,7.7712,7.7738,7.7738,0
7/4/2011,7.7739,7.7753,7.76962,7.7733,7.7733,0
8/4/2011,7.7723,7.7728,7.7663,7.7725,7.7725,0
11/4/2011,7.7694,7.7709,7.766,7.7693,7.7693,0
12/4/2011,7.76979,7.774,7.7686,7.7701,7.7701,0
13/4/2011,7.7731,7.7758,7.7728,7.7732,7.7732,0
14/4/2011,7.7758,7.777,7.7733,7.7757,7.7757,0
15/4/2011,null,null,null,null,null,null
18/4/2011,7.775,7.7796,7.774,7.7752,7.7752,0
19/4/2011,7.7775,7.7811,7.777,7.777,7.777,0
20/4/2011,7.7769,7.7792,7.77054,7.7769,7.7769,0
21/4/2011,7.7705,7.7718,7.7663,7.7699,7.7699,0
22/4/2011,7.7678,7.7719,7.7662,7.7676,7.7676,0
25/4/2011,7.7703,7.7729,7.7679,7.7698,7.7698,0
26/4/2011,7.7712,7.7742,7.7701,7.7712,7.7712,0
27/4/2011,7.7704,7.7729,7.7688,7.7703,7.7703,0
28/4/2011,7.7704,7.7727,7.7671,7.7701,7.7701,0
29/4/2011,7.7694,7.7733,7.7667,7.7694,7.7694,0
2/5/2011,7.7671,7.7681,7.7628,7.766,7.766,0
3/5/2011,7.7661,7.7686,7.7658,7.7663,7.7663,0
4/5/2011,7.7669,7.7703,7.7663,7.7669,7.7669,0
5/5/2011,7.7701,7.7729,7.7689,7.7701,7.7701,0
6/5/2011,7.7717,7.7731,7.7695,7.7717,7.7717,0
9/5/2011,7.771,7.7734,7.7701,7.771,7.771,0
10/5/2011,7.7725,7.7729,7.77118,7.7724,7.7724,0
11/5/2011,7.7716,7.7719,7.76999,7.7716,7.7716,0
12/5/2011,7.7716,7.77385,7.7714,7.7719,7.7719,0
13/5/2011,7.7723,7.7732,7.77001,7.7721,7.7721,0
16/5/2011,7.7721,7.7777,7.7721,7.7723,7.7723,0
17/5/2011,7.7764,7.7777,7.77335,7.7764,7.7764,0
18/5/2011,7.7742,7.7749,7.77366,7.7742,7.7742,0
19/5/2011,7.7739,7.7747,7.7716,7.7739,7.7739,0
20/5/2011,7.7733,7.7736,7.7722,7.7732,7.7732,0
23/5/2011,7.7736,7.7774,7.7736,7.7736,7.7736,0
24/5/2011,7.7779,7.7779,7.7751,7.7779,7.7779,0
25/5/2011,7.7769,7.78265,7.7759,7.7769,7.7769,0
26/5/2011,7.7843,7.7861,7.7815,7.7844,7.7844,0
27/5/2011,7.7826,7.7842,7.78003,7.7827,7.7827,0
30/5/2011,7.7816,7.7819,7.778,7.7816,7.7816,0
31/5/2011,7.7794,7.7794,7.7769,7.7794,7.7794,0
1/6/2011,7.7771,7.7791,7.77655,7.777,7.777,0
2/6/2011,7.7789,7.7822,7.7786,7.7789,7.7789,0
3/6/2011,7.777,7.7784,7.7761,7.777,7.777,0
6/6/2011,7.7771,7.7794,7.7763,7.7774,7.7774,0
7/6/2011,7.7784,7.7796,7.77796,7.7781,7.7781,0
8/6/2011,7.7793,7.7817,7.7785,7.7793,7.7793,0
9/6/2011,7.782,7.7837,7.7794,7.7821,7.7821,0
10/6/2011,7.7829,7.7837,7.7815,7.7829,7.7829,0
13/6/2011,7.7832,7.7854,7.783,7.7832,7.7832,0
14/6/2011,7.7846,7.7847,7.782,7.7847,7.7847,0
15/6/2011,7.784,7.7901,7.7832,7.7833,7.7833,0
16/6/2011,7.7896,7.8,7.7892,7.7885,7.7885,0
17/6/2011,7.8039,7.8039,7.7918,7.8039,7.8039,0
20/6/2011,7.7923,7.7955,7.7906,7.7923,7.7923,0
21/6/2011,7.7917,7.793,7.7876,7.7915,7.7915,0
22/6/2011,7.7893,7.7901,7.7877,7.7887,7.7887,0
23/6/2011,7.7873,7.7912,7.787,7.78685,7.78685,0
24/6/2011,7.7898,7.7905,7.7873,7.7895,7.7895,0
27/6/2011,7.7885,7.7903,7.78656,7.7884,7.7884,0
28/6/2011,7.7873,7.7881,7.7841,7.7873,7.7873,0
29/6/2011,7.785,7.7856,7.7812,7.785,7.785,0
30/6/2011,7.7818,7.7831,7.7808,7.7817,7.7817,0
1/7/2011,7.7817,7.7837,7.78,7.7823,7.7823,0
4/7/2011,7.7821,7.7823,7.7793,7.781,7.781,0
5/7/2011,7.7798,7.7825,7.77882,7.7799,7.7799,0
6/7/2011,7.7804,7.7842,7.78035,7.7804,7.7804,0
7/7/2011,7.7825,7.7839,7.78202,7.7825,7.7825,0
8/7/2011,7.7823,7.7836,7.7808,7.782,7.782,0
11/7/2011,7.7817,7.7897,7.781,7.781,7.781,0
12/7/2011,7.7893,7.7995,7.78793,7.7893,7.7893,0
13/7/2011,7.7936,7.795,7.7882,7.7936,7.7936,0
14/7/2011,7.7884,7.7915,7.7871,7.7882,7.7882,0
15/7/2011,7.7889,7.7942,7.7887,7.7888,7.7888,0
18/7/2011,7.7931,7.7964,7.792,7.7931,7.7931,0
19/7/2011,7.7955,7.7961,7.7933,7.7958,7.7958,0
20/7/2011,7.7941,7.7944,7.7906,7.794,7.794,0
21/7/2011,7.7911,7.7942,7.7905,7.7909,7.7909,0
22/7/2011,7.7909,7.7924,7.7901,7.7908,7.7908,0
25/7/2011,7.791,7.7919,7.79035,7.791,7.791,0
26/7/2011,7.7919,7.792,7.7889,7.7919,7.7919,0
27/7/2011,7.7903,7.7916,7.7885,7.7902,7.7902,0
28/7/2011,7.7904,7.7927,7.7904,7.7905,7.7905,0
29/7/2011,7.792,7.7949,7.7916,7.792,7.792,0
1/8/2011,7.7934,7.7935,7.78953,7.7935,7.7935,0
2/8/2011,7.79,7.7955,7.79,7.7906,7.7906,0
3/8/2011,7.7946,7.7993,7.7941,7.7945,7.7945,0
4/8/2011,7.7987,7.8012,7.79705,7.7984,7.7984,0
5/8/2011,7.8007,7.8072,7.8,7.8007,7.8007,0
8/8/2011,7.8052,7.8071,7.8039,7.8051,7.8051,0
9/8/2011,7.8075,7.8108,7.8067,7.8076,7.8076,0
10/8/2011,7.806,7.8068,7.802,7.8062,7.8062,0
11/8/2011,7.8052,7.8094,7.7919,7.8045,7.8045,0
12/8/2011,7.7934,7.7967,7.7927,7.7934,7.7934,0
15/8/2011,7.7944,7.7954,7.79259,7.7949,7.7949,0
16/8/2011,7.7913,7.7945,7.7893,7.7901,7.7901,0
17/8/2011,7.7912,7.7931,7.7888,7.7912,7.7912,0
18/8/2011,7.7897,7.7977,7.7894,7.7902,7.7902,0
19/8/2011,7.7941,7.80195,7.794,7.794,7.794,0
22/8/2011,7.7973,7.7996,7.7953,7.7973,7.7973,0
23/8/2011,7.7988,7.8001,7.7964,7.7979,7.7979,0
24/8/2011,7.7956,7.7969,7.7944,7.7955,7.7955,0
25/8/2011,7.7949,7.7965,7.79426,7.7949,7.7949,0
26/8/2011,7.7946,7.7982,7.7944,7.7944,7.7944,0
29/8/2011,7.7946,7.7962,7.79247,7.7949,7.7949,0
30/8/2011,7.793,7.7955,7.7926,7.7931,7.7931,0
31/8/2011,7.7928,7.7971,7.7879,7.7927,7.7927,0
1/9/2011,7.7873,7.7883,7.7818,7.7875,7.7875,0
2/9/2011,7.7832,7.7913,7.783,7.783,7.783,0
5/9/2011,7.7892,7.7924,7.7884,7.7893,7.7893,0
6/9/2011,7.79,7.796,7.7894,7.79,7.79,0
7/9/2011,7.7948,7.7958,7.7925,7.7945,7.7945,0
8/9/2011,7.7939,7.7959,7.7918,7.7939,7.7939,0
9/9/2011,7.7938,7.7963,7.7906,7.7937,7.7937,0
12/9/2011,7.7962,7.8022,7.794,7.7962,7.7962,0
13/9/2011,7.8017,7.8041,7.7978,7.8017,7.8017,0
14/9/2011,7.8043,7.8074,7.8012,7.8042,7.8042,0
15/9/2011,7.798,7.7997,7.7883,7.7976,7.7976,0
16/9/2011,7.7904,7.7946,7.78665,7.79,7.79,0
19/9/2011,7.7933,7.7982,7.7909,7.7935,7.7935,0
20/9/2011,7.7947,7.7974,7.7911,7.7965,7.7965,0
21/9/2011,7.7886,7.7924,7.7882,7.7887,7.7887,0
22/9/2011,7.7928,7.8043,7.79125,7.7927,7.7927,0
23/9/2011,7.801,7.802,7.794,7.8005,7.8005,0
26/9/2011,7.7982,7.8035,7.7948,7.8035,7.8035,0
27/9/2011,7.7975,7.7983,7.7914,7.7979,7.7979,0
28/9/2011,7.7973,7.7973,7.79369,7.7973,7.7973,0
29/9/2011,7.7938,7.7962,7.7908,7.7938,7.7938,0
30/9/2011,7.7916,7.7945,7.7836,7.7916,7.7916,0
3/10/2011,7.7871,7.7903,7.7858,7.7872,7.7872,0
4/10/2011,7.7878,7.7883,7.7839,7.7872,7.7872,0
5/10/2011,7.7847,7.7849,7.7807,7.7835,7.7835,0
6/10/2011,7.7843,7.7848,7.781,7.7843,7.7843,0
7/10/2011,7.7814,7.7844,7.7809,7.7812,7.7812,0
10/10/2011,7.7815,7.7829,7.7808,7.7812,7.7812,0
11/10/2011,7.7801,7.7821,7.77996,7.7801,7.7801,0
12/10/2011,7.78,7.7832,7.7782,7.78,7.78,0
13/10/2011,7.7801,7.7811,7.7769,7.78,7.78,0
14/10/2011,7.7784,7.7789,7.7764,7.7783,7.7783,0
17/10/2011,7.7771,7.778,7.7744,7.7767,7.7767,0
18/10/2011,7.7777,7.7782,7.77505,7.7777,7.7777,0
19/10/2011,7.7764,7.7769,7.775,7.7761,7.7761,0
20/10/2011,7.7765,7.78102,7.7764,7.7764,7.7764,0
21/10/2011,7.7787,7.7813,7.7778,7.7787,7.7787,0
24/10/2011,7.7796,7.7801,7.7773,7.7796,7.7796,0
25/10/2011,7.7764,7.7774,7.7737,7.7764,7.7764,0
26/10/2011,7.7744,7.7754,7.7721,7.7744,7.7744,0
27/10/2011,7.7724,7.7732,7.766,7.7724,7.7724,0
28/10/2011,7.7679,7.7715,7.7631,7.7679,7.7679,0
31/10/2011,7.7644,7.7683,7.7634,7.7638,7.7638,0
1/11/2011,7.7672,7.7727,7.7669,7.7672,7.7672,0
2/11/2011,7.7722,7.7722,7.7686,7.7717,7.7717,0
3/11/2011,7.7704,7.7712,7.7689,7.7704,7.7704,0
4/11/2011,7.7676,7.769,7.766,7.7675,7.7675,0
7/11/2011,7.7669,7.7717,7.7669,7.7669,7.7669,0
8/11/2011,7.7683,7.7709,7.7681,7.7683,7.7683,0
9/11/2011,7.7685,7.7732,7.7681,7.7684,7.7684,0
10/11/2011,7.774,7.7832,7.7739,7.774,7.774,0
11/11/2011,7.7797,7.7831,7.778,7.7797,7.7797,0
14/11/2011,7.7778,7.782,7.77755,7.7778,7.7778,0
15/11/2011,7.7817,7.7837,7.7808,7.7818,7.7818,0
16/11/2011,7.7824,7.7854,7.7806,7.7822,7.7822,0
17/11/2011,7.783,7.787,7.783,7.7832,7.7832,0
18/11/2011,7.7878,7.7882,7.7862,7.7878,7.7878,0
21/11/2011,7.7879,7.7894,7.7878,7.7879,7.7879,0
22/11/2011,7.789,7.7916,7.78855,7.7889,7.7889,0
23/11/2011,7.7918,7.795,7.79135,7.7917,7.7917,0
24/11/2011,7.7935,7.7975,7.7929,7.7937,7.7937,0
25/11/2011,7.7959,7.797,7.79425,7.796,7.796,0
28/11/2011,7.7957,7.7957,7.7929,7.7956,7.7956,0
29/11/2011,7.7946,7.7952,7.792,7.7947,7.7947,0
30/11/2011,7.7896,7.7898,7.7777,7.7897,7.7897,0
1/12/2011,7.7751,7.7764,7.76985,7.7757,7.7757,0
2/12/2011,7.77,7.7722,7.7677,7.7698,7.7698,0
5/12/2011,7.7675,7.7713,7.7675,7.7675,7.7675,0
6/12/2011,7.7695,7.7752,7.7695,7.7694,7.7694,0
7/12/2011,7.7721,7.7741,7.7719,7.772,7.772,0
8/12/2011,7.773,7.7756,7.7722,7.773,7.773,0
9/12/2011,7.7759,7.7819,7.7758,7.7758,7.7758,0
12/12/2011,7.781,7.7829,7.7793,7.7799,7.7799,0
13/12/2011,7.7826,7.7831,7.7774,7.7826,7.7826,0
14/12/2011,7.7792,7.7844,7.7783,7.7792,7.7792,0
15/12/2011,7.7824,7.78485,7.7806,7.7822,7.7822,0
16/12/2011,7.7807,7.7845,7.78,7.7807,7.7807,0
19/12/2011,7.7826,7.7856,7.7821,7.7826,7.7826,0
20/12/2011,7.7837,7.7842,7.7805,7.7837,7.7837,0
21/12/2011,7.7819,7.7822,7.7791,7.7819,7.7819,0
22/12/2011,7.7789,7.7826,7.7776,7.7789,7.7789,0
23/12/2011,7.7819,7.7819,7.7759,7.7817,7.7817,0
26/12/2011,7.7771,7.7797,7.7755,7.7771,7.7771,0
27/12/2011,7.7765,7.7793,7.7752,7.7765,7.7765,0
28/12/2011,7.7776,7.7785,7.7729,7.7776,7.7776,0
29/12/2011,7.7748,7.7762,7.7715,7.7748,7.7748,0
30/12/2011,7.7724,7.7726,7.7657,7.7724,7.7724,0
2/1/2012,7.7659,7.7674,7.7659,7.7659,7.7659,0
3/1/2012,7.767,7.7702,7.7667,7.7668,7.7668,0
4/1/2012,7.7669,7.7694,7.7667,7.7669,7.7669,0
5/1/2012,7.7676,7.76811,7.7647,7.7677,7.7677,0
6/1/2012,7.7656,7.7664,7.7636,7.765,7.765,0
9/1/2012,7.7653,7.76645,7.7643,7.7654,7.7654,0
10/1/2012,7.7648,7.76845,7.7648,7.765,7.765,0
11/1/2012,7.7663,7.7683,7.7659,7.7665,7.7665,0
12/1/2012,7.7669,7.7689,7.76625,7.7671,7.7671,0
13/1/2012,7.7672,7.76855,7.7667,7.7672,7.7672,0
16/1/2012,7.7668,7.76915,7.7668,7.7668,7.7668,0
17/1/2012,7.7678,7.768,7.7654,7.7678,7.7678,0
18/1/2012,7.7644,7.76505,7.7605,7.7644,7.7644,0
19/1/2012,7.7609,7.76415,7.7602,7.7609,7.7609,0
20/1/2012,7.7605,7.76275,7.7605,7.7606,7.7606,0
23/1/2012,7.7611,7.7614,7.7587,7.7612,7.7612,0
24/1/2012,7.7601,7.7616,7.7588,7.7601,7.7601,0
25/1/2012,7.7598,7.76305,7.7598,7.7601,7.7601,0
26/1/2012,7.7599,7.7599,7.756,7.7599,7.7599,0
27/1/2012,7.7577,7.75895,7.7548,7.7577,7.7577,0
30/1/2012,7.7546,7.7581,7.7546,7.7546,7.7546,0
31/1/2012,7.756,7.7574,7.7544,7.7559,7.7559,0
1/2/2012,7.756,7.7574,7.7542,7.755,7.755,0
2/2/2012,7.7543,7.75605,7.7541,7.7543,7.7543,0
3/2/2012,7.755,7.757,7.7547,7.7548,7.7548,0
6/2/2012,7.7544,7.75565,7.7539,7.754,7.754,0
7/2/2012,7.7538,7.7546,7.7529,7.7539,7.7539,0
8/2/2012,7.7538,7.75445,7.7532,7.7538,7.7538,0
9/2/2012,7.7537,7.75635,7.7537,7.7539,7.7539,0
10/2/2012,7.7552,7.7568,7.7548,7.7548,7.7548,0
13/2/2012,7.7555,7.7558,7.7529,7.7555,7.7555,0
14/2/2012,7.75455,7.755,7.7522,7.7543,7.7543,0
15/2/2012,7.7534,7.7541,7.7529,7.7534,7.7534,0
16/2/2012,7.7536,7.7554,7.7535,7.7536,7.7536,0
17/2/2012,7.7538,7.7548,7.7535,7.7538,7.7538,0
20/2/2012,7.7537,7.7547,7.7531,7.7537,7.7537,0
21/2/2012,7.754,7.7558,7.7538,7.7543,7.7543,0
22/2/2012,7.7541,7.7557,7.7541,7.7541,7.7541,0
23/2/2012,7.7549,7.75615,7.7547,7.7549,7.7549,0
24/2/2012,7.7552,7.7553,7.7538,7.7552,7.7552,0
27/2/2012,7.7541,7.756,7.7541,7.7541,7.7541,0
28/2/2012,7.7551,7.7556,7.7541,7.7552,7.7552,0
29/2/2012,7.7546,7.7555,7.7543,7.7547,7.7547,0
1/3/2012,7.7555,7.756,7.755,7.7555,7.7555,0
2/3/2012,7.7552,7.7598,7.755,7.7552,7.7552,0
5/3/2012,7.7583,7.7634,7.7582,7.7583,7.7583,0
6/3/2012,7.763,7.76385,7.761,7.7633,7.7633,0
7/3/2012,7.7625,7.7637,7.7622,7.7625,7.7625,0
8/3/2012,7.7636,7.76445,7.7555,7.7636,7.7636,0
9/3/2012,7.7569,7.7587,7.7562,7.75705,7.75705,0
12/3/2012,7.7569,7.7591,7.7569,7.7569,7.7569,0
13/3/2012,7.7579,7.7617,7.7574,7.7579,7.7579,0
14/3/2012,7.7598,7.763,7.7585,7.7598,7.7598,0
15/3/2012,7.7615,7.763,7.7611,7.7618,7.7618,0
16/3/2012,7.7622,7.7637,7.7613,7.7622,7.7622,0
19/3/2012,7.7626,7.7634,7.7615,7.7626,7.7626,0
20/3/2012,7.7627,7.76475,7.7621,7.7628,7.7628,0
21/3/2012,7.7633,7.76485,7.763,7.7635,7.7635,0
22/3/2012,7.764,7.7661,7.7629,7.764,7.764,0
23/3/2012,7.7656,7.7683,7.76475,7.7653,7.7653,0
26/3/2012,7.7665,7.7688,7.7663,7.7663,7.7663,0
27/3/2012,7.7684,7.7684,7.7632,7.7683,7.7683,0
28/3/2012,7.764,7.7651,7.7625,7.764,7.764,0
29/3/2012,7.76395,7.76515,7.7632,7.7637,7.7637,0
30/3/2012,7.7639,7.7662,7.7629,7.764,7.764,0
2/4/2012,7.764,7.7661,7.7636,7.7642,7.7642,0
3/4/2012,7.7654,7.7663,7.7639,7.7654,7.7654,0
4/4/2012,7.7648,7.7662,7.7646,7.7648,7.7648,0
5/4/2012,7.7646,7.7663,7.764,7.7646,7.7646,0
6/4/2012,7.7638,7.7661,7.7636,7.7638,7.7638,0
9/4/2012,7.7649,7.7664,7.7643,7.7649,7.7649,0
10/4/2012,7.7652,7.7658,7.764,7.7654,7.7654,0
11/4/2012,7.7645,7.7652,7.7635,7.7646,7.7646,0
12/4/2012,7.7642,7.7647,7.7633,7.7642,7.7642,0
13/4/2012,7.7634,7.7635,7.7593,7.7634,7.7634,0
16/4/2012,7.7586,7.7598,7.7566,7.7585,7.7585,0
17/4/2012,7.758,7.7632,7.7571,7.7581,7.7581,0
18/4/2012,7.7599,7.7619,7.7591,7.7599,7.7599,0
19/4/2012,7.7607,7.7623,7.7597,7.7608,7.7608,0
20/4/2012,7.7622,7.7623,7.7599,7.7621,7.7621,0
23/4/2012,7.761,7.76137,7.76,7.761,7.761,0
24/4/2012,7.7601,7.76087,7.7596,7.7601,7.7601,0
25/4/2012,7.7593,7.76,7.7584,7.7593,7.7593,0
26/4/2012,7.7594,7.76,7.7581,7.7594,7.7594,0
27/4/2012,7.7589,7.7596,7.7585,7.7589,7.7589,0
30/4/2012,7.7589,7.7592,7.7573,7.7589,7.7589,0
1/5/2012,7.7581,7.7585,7.7573,7.7581,7.7581,0
2/5/2012,7.7576,7.75835,7.7571,7.7576,7.7576,0
3/5/2012,7.7579,7.7602,7.7577,7.7579,7.7579,0
4/5/2012,7.7591,7.7622,7.7591,7.7588,7.7588,0
7/5/2012,7.7613,7.76365,7.76081,7.7613,7.7613,0
8/5/2012,7.7624,7.7626,7.76054,7.76224,7.76224,0
9/5/2012,7.7617,7.76334,7.76056,7.7619,7.7619,0
10/5/2012,7.76277,7.7638,7.76161,7.7631,7.7631,0
11/5/2012,7.76247,7.76515,7.76206,7.7628,7.7628,0
14/5/2012,7.76525,7.76565,7.76385,7.7654,7.7654,0
15/5/2012,7.7655,7.76805,7.76412,7.7655,7.7655,0
16/5/2012,7.76753,7.7699,7.76681,7.7676,7.7676,0
17/5/2012,7.768,7.7688,7.76671,7.7681,7.7681,0
18/5/2012,7.76893,7.7709,7.76431,7.769,7.769,0
21/5/2012,7.7675,7.76755,7.76289,7.7674,7.7674,0
22/5/2012,7.7638,7.76644,7.7629,7.7638,7.7638,0
23/5/2012,7.765,7.7676,7.76372,7.765,7.765,0
24/5/2012,7.7645,7.7647,7.76171,7.7645,7.7645,0
25/5/2012,7.7635,7.7636,7.76134,7.7636,7.7636,0
28/5/2012,7.7626,7.7635,7.76096,7.7626,7.7626,0
29/5/2012,7.7626,7.7641,7.7618,7.7626,7.7626,0
30/5/2012,7.7635,7.7645,7.76217,7.7639,7.7639,0
31/5/2012,7.7662,7.7663,7.76,7.766,7.766,0
1/6/2012,7.76211,7.7631,7.7597,7.7621,7.7621,0
4/6/2012,7.7614,7.762,7.7583,7.76145,7.76145,0
5/6/2012,7.75882,7.7596,7.758,7.7588,7.7588,0
6/6/2012,7.75872,7.75945,7.75777,7.7587,7.7587,0
7/6/2012,7.758,7.7587,7.7576,7.75802,7.75802,0
8/6/2012,7.758,7.7584,7.7573,7.7581,7.7581,0
11/6/2012,7.7581,7.7605,7.7572,7.7579,7.7579,0
12/6/2012,7.7587,7.76,7.75366,7.7589,7.7589,0
13/6/2012,7.7585,7.7588,7.7572,7.7585,7.7585,0
14/6/2012,7.75861,7.7588,7.7579,7.7586,7.7586,0
15/6/2012,7.7584,7.75975,7.7575,7.75842,7.75842,0
18/6/2012,7.7588,7.7603,7.75777,7.75874,7.75874,0
19/6/2012,7.75834,7.7594,7.7583,7.7583,7.7583,0
20/6/2012,7.75869,7.7593,7.758,7.7587,7.7587,0
21/6/2012,7.75881,7.7608,7.75859,7.7589,7.7589,0
22/6/2012,7.7604,7.7611,7.7593,7.76044,7.76044,0
25/6/2012,7.7609,7.7609,7.75866,7.7607,7.7607,0
26/6/2012,7.7602,7.7602,7.7579,7.76019,7.76019,0
27/6/2012,7.7589,7.759,7.758,7.7591,7.7591,0
28/6/2012,7.7583,7.7591,7.7578,7.75832,7.75832,0
29/6/2012,7.7586,7.7588,7.7551,7.75857,7.75857,0
2/7/2012,7.757,7.75795,7.75535,7.7572,7.7572,0
3/7/2012,7.75711,7.7576,7.7523,7.75711,7.75711,0
4/7/2012,7.7541,7.75555,7.7531,7.7542,7.7542,0
5/7/2012,7.755,7.7555,7.753,7.755,7.755,0
6/7/2012,7.75406,7.7545,7.7528,7.7541,7.7541,0
9/7/2012,7.7537,7.75521,7.75272,7.7536,7.7536,0
10/7/2012,7.75453,7.7554,7.7537,7.75472,7.75472,0
11/7/2012,7.754,7.7547,7.7535,7.7541,7.7541,0
12/7/2012,7.75455,7.75736,7.7537,7.7544,7.7544,0
13/7/2012,7.7565,7.75741,7.7555,7.7566,7.7566,0
16/7/2012,7.75651,7.7572,7.7556,7.7567,7.7567,0
17/7/2012,7.75666,7.7569,7.7555,7.7567,7.7567,0
18/7/2012,7.75645,7.7571,7.7557,7.7563,7.7563,0
19/7/2012,7.75615,7.75641,7.7549,7.7562,7.7562,0
20/7/2012,7.7556,7.75702,7.7547,7.7555,7.7555,0
23/7/2012,7.75627,7.75742,7.7558,7.7563,7.7563,0
24/7/2012,7.75702,7.75785,7.7565,7.757,7.757,0
25/7/2012,7.7574,7.7584,7.7566,7.75743,7.75743,0
26/7/2012,7.7579,7.75851,7.7564,7.7579,7.7579,0
27/7/2012,7.75801,7.7582,7.7561,7.758,7.758,0
30/7/2012,7.75695,7.75695,7.7543,7.7569,7.7569,0
31/7/2012,7.75508,7.7552,7.7528,7.75507,7.75507,0
1/8/2012,7.7538,7.75471,7.7533,7.75376,7.75376,0
2/8/2012,7.755,7.75595,7.7538,7.755,7.755,0
3/8/2012,7.75415,7.75532,7.754,7.75426,7.75426,0
6/8/2012,7.75429,7.7556,7.7541,7.7543,7.7543,0
7/8/2012,7.755,7.75534,7.7539,7.755,7.755,0
8/8/2012,7.75464,7.75628,7.7539,7.7546,7.7546,0
9/8/2012,7.75556,7.75715,7.7551,7.7556,7.7556,0
10/8/2012,7.7555,7.75781,7.7553,7.75563,7.75563,0
13/8/2012,7.7572,7.75773,7.756,7.75705,7.75705,0
14/8/2012,7.7566,7.7573,7.756,7.7566,7.7566,0
15/8/2012,7.7564,7.75782,7.75593,7.75643,7.75643,0
16/8/2012,7.7571,7.75726,7.7562,7.7571,7.7571,0
17/8/2012,7.7569,7.757,7.75609,7.7567,7.7567,0
20/8/2012,7.7561,7.75738,7.7556,7.7562,7.7562,0
21/8/2012,7.7568,7.75702,7.7559,7.7568,7.7568,0
22/8/2012,7.7562,7.7571,7.7557,7.7561,7.7561,0
23/8/2012,7.756,7.75707,7.7555,7.75618,7.75618,0
24/8/2012,7.75617,7.75685,7.7556,7.756,7.756,0
27/8/2012,7.7559,7.75638,7.7556,7.7561,7.7561,0
28/8/2012,7.7559,7.75641,7.7553,7.7559,7.7559,0
29/8/2012,7.7555,7.75655,7.7551,7.7558,7.7558,0
30/8/2012,7.7558,7.75655,7.75558,7.75608,7.75608,0
31/8/2012,7.756,7.75631,7.7551,7.756,7.756,0
3/9/2012,7.7561,7.75705,7.7557,7.7559,7.7559,0
4/9/2012,7.7564,7.75659,7.7557,7.7564,7.7564,0
5/9/2012,7.756,7.7573,7.75579,7.7561,7.7561,0
6/9/2012,7.7565,7.75705,7.7555,7.7565,7.7565,0
7/9/2012,7.7563,7.75677,7.75517,7.7562,7.7562,0
10/9/2012,7.75568,7.756,7.75471,7.7556,7.7556,0
11/9/2012,7.7551,7.75532,7.7535,7.75504,7.75504,0
12/9/2012,7.7541,7.75532,7.7538,7.7542,7.7542,0
13/9/2012,7.7546,7.75535,7.75417,7.75471,7.75471,0
14/9/2012,7.754,7.7544,7.75079,7.75402,7.75402,0
17/9/2012,7.7511,7.75264,7.75105,7.75106,7.75106,0
18/9/2012,7.75163,7.75255,7.75148,7.75163,7.75163,0
19/9/2012,7.7522,7.7532,7.7518,7.7522,7.7522,0
